SQ_PESSOA_VINCULANTE,SQ_PESSOA_VINCULADA,CO_CONDICAO,NO_VINCULO,DT_ENTRADA_SOCIEDADE,DT_INICIO_MANDATO,DT_SAIDA_SOCIEDADE,DT_TERMINO_MANDATO,VL_PARTICIPACAO,DS_CARGO_DIRECAO
586487,586488,801,EMPRESÁRIO,2015-08-15,,2016-02-20,,,
586487,374368,101,SOCIO,2015-08-21,2015-08-21,2016-02-20,,,
586487,586488,101,SOCIO,2015-08-15,2015-08-15,2015-10-30,,,
586487,586488,205,ADMINISTRADOR,2015-08-15,2015-08-15,2016-01-20,2016-01-20,,
586487,374368,205,ADMINISTRADOR,2015-08-21,2015-10-30,2016-02-20,2016-02-20,,
586487,374368,801,EMPRESÁRIO,2015-08-15,2016-02-20,,,,
586489,586490,801,EMPRESÁRIO,2015-08-15,,,,,
586493,586494,801,EMPRESÁRIO,2015-08-15,,,,,
586495,586496,801,EMPRESÁRIO,2015-08-15,,,,,
586491,586492,801,EMPRESÁRIO,2015-08-15,,,,,
586497,586498,801,EMPRESÁRIO,2015-08-15,,,,,
586501,586502,801,EMPRESÁRIO,2015-08-16,,,,,
586511,586512,801,EMPRESÁRIO,2015-08-16,,,,,
586513,586514,801,EMPRESÁRIO,2016-07-21,2016-07-21,,,0,
586515,586516,801,EMPRESÁRIO,2015-08-17,,,,,
586499,586500,801,EMPRESÁRIO,2015-08-16,,,,,
586503,586504,801,EMPRESÁRIO,2015-08-16,,,,,
586505,586506,801,EMPRESÁRIO,2015-08-16,,,,,
586507,586508,801,EMPRESÁRIO,2015-08-16,,,,,
586509,586510,801,EMPRESÁRIO,2015-08-16,,,,,
586788,586789,801,EMPRESÁRIO,2015-08-24,,,,,
586790,586791,801,EMPRESÁRIO,2015-08-24,,,,,
586792,586793,801,EMPRESÁRIO,2015-08-24,,,,,
586794,586795,801,EMPRESÁRIO,2015-08-24,,,,,
586796,586797,801,EMPRESÁRIO,2015-08-24,,,,,
586798,586799,801,EMPRESÁRIO,2015-08-24,,,,,
586800,586801,801,EMPRESÁRIO,2015-08-24,,,,,
586802,586803,801,EMPRESÁRIO,2015-08-24,,,,,
586804,586805,801,EMPRESÁRIO,2015-08-24,,,,,
586806,586807,801,EMPRESÁRIO,2015-08-24,,,,,
586808,586809,801,EMPRESÁRIO,2015-08-24,,,,,
586810,586811,801,EMPRESÁRIO,2015-08-24,,,,,
586812,586813,801,EMPRESÁRIO,2015-08-24,,,,,
586814,586815,801,EMPRESÁRIO,2015-08-24,,,,,
586547,1964,101,SOCIO,1993-09-03,1993-09-03,,,,
586547,1964,205,ADMINISTRADOR,2014-08-01,2014-08-01,,,,
586547,174140,101,SOCIO,1993-09-03,1993-09-03,,,,
586547,1964,316,REPRESENTANTE LEGAL,2010-09-23,2010-09-23,,,,
586550,455316,101,SOCIO,2015-08-06,2015-08-06,,,,
586550,353002,101,SOCIO,2015-08-06,2015-08-06,,,,
586550,353002,205,ADMINISTRADOR,2015-08-06,2015-08-06,,,,
586535,586536,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,20000,
586549,342686,101,SOCIO,2015-08-03,2015-08-03,,,,
586549,342687,101,SOCIO,2015-08-03,2015-08-03,,,,
586549,342687,205,ADMINISTRADOR,2015-08-03,2015-08-03,,,,
586525,571957,101,SOCIO,2015-08-13,2015-08-13,,,,
586525,571957,205,ADMINISTRADOR,2015-08-13,2015-08-13,,,,
586525,586526,101,SOCIO,2015-08-13,2015-08-13,,,,
586525,586526,205,ADMINISTRADOR,2015-08-13,2015-08-13,,,,
586543,586544,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,50000,
586551,586552,101,SOCIO,2015-08-07,2015-08-07,,,,
586551,586553,101,SOCIO,2015-08-07,2015-08-07,,,,
586551,586553,205,ADMINISTRADOR,2015-08-07,2015-08-07,,,,
586537,586538,801,EMPRESÁRIO,2016-10-04,2016-10-04,,,0,
586866,586867,801,EMPRESÁRIO,2015-08-24,,,,,
586518,24459,101,SOCIO,1979-04-10,1979-04-10,,,,
586518,24459,205,ADMINISTRADOR,1979-04-10,1979-04-10,,,,
586518,24463,101,SOCIO,1981-05-18,1981-05-18,,,,
586518,24463,205,ADMINISTRADOR,1981-05-18,1981-05-18,,,,
586518,137422,101,SOCIO,2002-07-17,2002-07-17,,,,
586518,137422,205,ADMINISTRADOR,2002-07-17,2002-07-17,,,,
586519,526771,101,SOCIO,2015-08-02,2015-08-02,,,,
586519,586520,101,SOCIO,2015-08-02,2015-08-02,,,,
586519,586520,205,ADMINISTRADOR,2015-08-02,2015-08-02,,,,
586522,137189,101,SOCIO,2015-08-01,2015-08-01,,,,
586522,137189,205,ADMINISTRADOR,2015-08-01,2015-08-01,,,,
586522,586523,101,SOCIO,2015-08-01,2015-08-01,,,,
586522,586523,205,ADMINISTRADOR,2015-08-01,2015-08-01,,,,
586524,362784,101,SOCIO,2009-09-11,2009-09-11,,,,
586524,24011,101,SOCIO,2001-02-02,2001-02-02,,,,
586524,24011,205,ADMINISTRADOR,2001-02-02,2001-02-02,,,,
586528,586529,205,ADMINISTRADOR,2015-08-12,2015-08-12,,,,
586528,334941,101,SOCIO,2015-08-12,2015-08-12,,,,
586528,334941,205,ADMINISTRADOR,2015-08-12,2015-08-12,,,,
586528,595902,901,FILIAL NA MESMA UF DA SEDE,2015-10-01,,,,,ADMINISTRADOR
586528,586529,101,SOCIO,2015-08-12,2015-08-12,,,,
586534,482514,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,10000,
586868,586869,801,EMPRESÁRIO,2015-08-24,,,,,
586870,586871,801,EMPRESÁRIO,2015-08-24,,,,,
586872,586873,801,EMPRESÁRIO,2015-08-24,,,,,
586874,586875,801,EMPRESÁRIO,2015-08-24,,,,,
586876,586877,801,EMPRESÁRIO,2015-08-24,,,,,
586878,586879,801,EMPRESÁRIO,2015-08-24,,,,,
586880,586881,801,EMPRESÁRIO,2015-08-24,,,,,
586882,586883,801,EMPRESÁRIO,2015-08-24,,,,,
586884,586885,801,EMPRESÁRIO,2015-08-24,,,,,
586886,586887,801,EMPRESÁRIO,2015-08-24,,,,,
586888,586889,801,EMPRESÁRIO,2015-08-24,,,,,
586890,586891,801,EMPRESÁRIO,2015-08-24,,,,,
586533,96526,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,100000,
586531,586532,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,25000,
586541,586542,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,40000,
586892,586893,801,EMPRESÁRIO,2015-08-24,,,,,
586894,586895,801,EMPRESÁRIO,2015-08-24,,,,,
586896,586897,801,EMPRESÁRIO,2015-08-24,,,,,
586898,586899,801,EMPRESÁRIO,2015-08-24,,,,,
586900,586901,801,EMPRESÁRIO,2015-08-24,,,,,
586902,586903,801,EMPRESÁRIO,2015-08-24,,,,,
586904,586905,801,EMPRESÁRIO,2015-08-24,,,,,
586906,586907,801,EMPRESÁRIO,2015-08-24,,,,,
586908,586909,801,EMPRESÁRIO,2015-08-24,,,,,
586816,586817,801,EMPRESÁRIO,2015-08-24,,,,,
586818,586819,801,EMPRESÁRIO,2015-08-24,,,,,
586820,586821,801,EMPRESÁRIO,2015-08-24,,,,,
586822,586823,801,EMPRESÁRIO,2015-08-24,,,,,
586824,586825,801,EMPRESÁRIO,2015-08-24,,,,,
586826,586827,801,EMPRESÁRIO,2015-08-24,,,,,
586828,586829,801,EMPRESÁRIO,2015-08-24,,,,,
586545,586546,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,10000,
586830,586831,801,EMPRESÁRIO,2015-08-24,,,,,
586832,586833,801,EMPRESÁRIO,2015-08-24,,,,,
586834,586835,801,EMPRESÁRIO,2015-08-24,,,,,
586836,586837,801,EMPRESÁRIO,2015-08-24,,,,,
586838,586839,801,EMPRESÁRIO,2015-08-24,,,,,
586840,586841,801,EMPRESÁRIO,2015-08-24,,,,,
586842,586843,801,EMPRESÁRIO,2015-08-24,,,,,
586844,586845,801,EMPRESÁRIO,2015-08-24,,,,,
586539,586540,801,EMPRESÁRIO,2015-08-17,2015-08-17,,,50000,
586846,586847,801,EMPRESÁRIO,2015-08-24,,,,,
586848,586849,801,EMPRESÁRIO,2015-08-24,,,,,
586850,586851,801,EMPRESÁRIO,2015-08-24,,,,,
586852,586853,801,EMPRESÁRIO,2015-08-24,,,,,
586854,586855,801,EMPRESÁRIO,2015-08-24,,,,,
586856,586857,801,EMPRESÁRIO,2015-08-24,,,,,
586858,586859,801,EMPRESÁRIO,2015-08-24,,,,,
586860,586861,801,EMPRESÁRIO,2015-08-24,,,,,
586862,586863,801,EMPRESÁRIO,2015-08-24,,,,,
586864,586865,801,EMPRESÁRIO,2015-08-24,,,,,
596666,84928,205,ADMINISTRADOR,2015-08-12,2015-08-12,,,,
596666,84928,401,TITULAR PESSOA FÍSICA,2015-08-17,2015-08-17,,,,
586586,586587,101,SOCIO,2015-08-11,2015-08-11,,,,
586586,89822,101,SOCIO,2015-08-11,2015-08-11,,,,
586586,89822,205,ADMINISTRADOR,2015-08-11,2015-08-11,,,,
586557,586558,101,SOCIO,2015-08-03,2015-08-03,,,,
586557,586559,101,SOCIO,2015-08-03,2015-08-03,,,,
586557,586559,205,ADMINISTRADOR,2015-08-03,2015-08-03,,,,
586564,586565,101,SOCIO,2015-08-05,2015-08-05,,,,
586564,586565,205,ADMINISTRADOR,2015-08-05,2015-08-05,,,,
586564,586566,101,SOCIO,2015-08-05,2015-08-05,,,,
586564,586566,205,ADMINISTRADOR,2015-08-05,2015-08-05,,,,
586564,586567,205,ADMINISTRADOR,2015-08-05,2015-08-05,,,,
586564,586567,101,SOCIO,2015-08-05,2015-08-05,,,,
586585,530872,101,SOCIO,2014-03-24,2014-03-24,,,,
586585,560836,101,SOCIO,2015-01-23,2015-01-23,,,,
586585,537287,101,SOCIO,2014-04-22,2014-04-22,,,,
586585,537287,205,ADMINISTRADOR,2014-06-11,2014-06-11,,,,
586585,561864,205,ADMINISTRADOR,2014-03-24,2014-03-24,,,,
586585,560837,101,SOCIO,2015-01-23,2015-01-23,,,,
586585,560837,205,ADMINISTRADOR,2015-01-23,2015-01-23,,,,
586585,499253,316,REPRESENTANTE LEGAL,2014-03-24,2014-03-24,,,,
586585,560836,205,ADMINISTRADOR,2015-03-31,2015-03-31,,,,
586585,561864,316,REPRESENTANTE LEGAL,2014-03-24,2014-03-24,,,,
586585,499253,205,ADMINISTRADOR,2014-03-24,2014-03-24,,,,
586590,586591,101,SOCIO,2005-11-03,2005-11-03,,,,
586590,586592,101,SOCIO,2005-11-03,2005-11-03,,,,
586590,586593,316,REPRESENTANTE LEGAL,2015-07-21,2015-07-21,,,,ADMINISTRADOR
586590,586594,205,ADMINISTRADOR,2005-11-03,2005-11-03,,,,ADMINISTRADOR
586590,586594,316,REPRESENTANTE LEGAL,2006-04-24,2006-04-24,,,,ADMINISTRADOR
586595,73856,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,30000,
586962,586963,801,EMPRESÁRIO,2015-08-24,,,,,
586964,586965,801,EMPRESÁRIO,2015-08-24,,,,,
586966,586967,801,EMPRESÁRIO,2015-08-24,,,,,
586968,586969,801,EMPRESÁRIO,2015-08-24,,,,,
586970,586971,801,EMPRESÁRIO,2015-08-24,,,,,
586972,586973,801,EMPRESÁRIO,2015-08-24,,,,,
586974,586975,801,EMPRESÁRIO,2015-08-24,,,,,
586976,586977,801,EMPRESÁRIO,2015-08-24,,,,,
586978,586979,801,EMPRESÁRIO,2015-08-24,,,,,
586980,586981,801,EMPRESÁRIO,2015-08-24,,,,,
586982,586983,801,EMPRESÁRIO,2015-08-24,,,,,
586984,586985,801,EMPRESÁRIO,2015-08-24,,,,,
587182,587183,801,EMPRESÁRIO,2015-08-24,,,,,
587184,587185,801,EMPRESÁRIO,2015-08-24,,,,,
587186,587187,801,EMPRESÁRIO,2015-08-24,,,,,
587188,587189,801,EMPRESÁRIO,2015-08-24,,,,,
587190,587191,801,EMPRESÁRIO,2015-08-24,,,,,
587192,587193,801,EMPRESÁRIO,2015-08-24,,,,,
587194,587195,801,EMPRESÁRIO,2015-08-24,,,,,
587196,587197,801,EMPRESÁRIO,2015-08-24,,,,,
587198,587199,801,EMPRESÁRIO,2015-08-24,,,,,
586583,586584,401,TITULAR PESSOA FÍSICA,2015-08-18,2015-08-18,,,,ADMINISTRADOR
586583,586584,205,ADMINISTRADOR,2015-08-03,2015-08-03,,,,ADMINISTRADOR
586596,586597,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,30000,
586600,586601,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,10000,
586603,586604,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,1000,
586605,46614,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,20000,
586609,586610,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,300000,
586613,586614,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,100000,
586572,554465,101,SOCIO,2015-07-25,2015-07-25,,,800,
586572,521317,101,SOCIO,2015-07-25,2015-07-25,,,39200,
586572,521317,221,ADMINISTRADOR JUDICIAL - PJ,2015-07-25,2015-07-25,,,39200,
587178,587179,801,EMPRESÁRIO,2015-08-24,,,,,
587180,587181,801,EMPRESÁRIO,2015-08-24,,,,,
586569,586571,101,SOCIO,2014-11-26,2014-11-26,,,,
586569,586571,205,ADMINISTRADOR,2014-11-26,2014-11-26,,,,
586569,586570,101,SOCIO,2014-11-26,2014-11-26,,,,
587204,587205,801,EMPRESÁRIO,2015-08-24,,,,,
587206,587207,801,EMPRESÁRIO,2015-08-24,,,,,
587208,587209,801,EMPRESÁRIO,2015-08-24,,,,,
587210,587211,801,EMPRESÁRIO,2015-08-24,,,,,
587212,587213,801,EMPRESÁRIO,2015-08-24,,,,,
587214,587215,801,EMPRESÁRIO,2015-08-24,,,,,
587216,587217,801,EMPRESÁRIO,2015-08-24,,,,,
587218,587219,801,EMPRESÁRIO,2015-08-24,,,,,
587220,587221,801,EMPRESÁRIO,2015-08-24,,,,,
586910,586911,801,EMPRESÁRIO,2015-08-24,,,,,
586912,586913,801,EMPRESÁRIO,2015-08-24,,,,,
586914,586915,801,EMPRESÁRIO,2015-08-24,,,,,
586916,586917,801,EMPRESÁRIO,2015-08-24,,,,,
586918,586919,801,EMPRESÁRIO,2015-08-24,,,,,
586920,586921,801,EMPRESÁRIO,2015-08-24,,,,,
586922,586923,801,EMPRESÁRIO,2015-08-24,,,,,
586924,586925,801,EMPRESÁRIO,2015-08-24,,,,,
586598,586599,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,20000,
587200,587201,801,EMPRESÁRIO,2015-08-24,,,,,
587202,587203,801,EMPRESÁRIO,2015-08-24,,,,,
586926,586927,801,EMPRESÁRIO,2015-08-24,,,,,
586928,586929,801,EMPRESÁRIO,2015-08-24,,,,,
586930,586931,801,EMPRESÁRIO,2015-08-24,,,,,
586932,586933,801,EMPRESÁRIO,2015-08-24,,,,,
586934,586935,801,EMPRESÁRIO,2015-08-24,,,,,
586936,586937,801,EMPRESÁRIO,2015-08-24,,,,,
586938,586939,801,EMPRESÁRIO,2015-08-24,,,,,
586940,586941,801,EMPRESÁRIO,2015-08-24,,,,,
586942,586943,801,EMPRESÁRIO,2015-08-24,,,,,
586944,586945,801,EMPRESÁRIO,2015-08-24,,,,,
586946,586947,801,EMPRESÁRIO,2015-08-24,,,,,
586948,586949,801,EMPRESÁRIO,2015-08-24,,,,,
586950,586951,801,EMPRESÁRIO,2015-08-24,,,,,
586952,586953,801,EMPRESÁRIO,2015-08-24,,,,,
586954,586955,801,EMPRESÁRIO,2015-08-24,,,,,
586956,586957,801,EMPRESÁRIO,2015-08-24,,,,,
586958,586959,801,EMPRESÁRIO,2015-08-24,,,,,
586960,586961,801,EMPRESÁRIO,2015-08-24,,,,,
586578,586579,101,SOCIO,2015-08-17,2015-08-17,,,,
586578,586580,101,SOCIO,2015-08-17,2015-08-17,,,,
586578,586580,205,ADMINISTRADOR,2015-08-17,2015-08-17,,,,
586562,146362,101,SOCIO,2016-07-25,2016-07-25,,,100,
586562,146362,205,ADMINISTRADOR,2016-07-25,2016-07-25,,,0,
586562,586563,101,SOCIO,2015-08-10,2015-08-10,2016-10-03,2016-10-03,,
586562,586563,205,ADMINISTRADOR,2015-08-10,2015-08-10,2016-10-03,2016-10-03,,
586562,566809,101,SOCIO,2015-08-10,2015-08-10,,,9900,
586562,566809,205,ADMINISTRADOR,2015-08-10,2015-08-18,,,0,
586581,586582,801,EMPRESÁRIO,2015-08-18,2015-08-18,,,25000,
586623,171057,101,SOCIO,2015-07-17,2015-07-17,,,,
586623,171057,205,ADMINISTRADOR,2015-07-17,2015-07-17,,,,
586623,457887,101,SOCIO,2015-07-17,2015-07-17,,,,
586623,457887,205,ADMINISTRADOR,2015-07-17,2015-07-17,,,,
586624,586625,101,SOCIO,2015-08-06,2015-08-06,,,,
586624,586626,101,SOCIO,2015-08-06,2015-08-06,,,,
586624,586626,205,ADMINISTRADOR,2015-08-06,2015-08-06,,,,
586634,586635,101,SOCIO,2015-03-18,2015-03-18,,,,
586634,566980,101,SOCIO,2015-03-18,2015-03-18,,,,
586634,566980,205,ADMINISTRADOR,2015-03-18,2015-03-18,,,,
586636,586637,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,50000,
586638,586639,801,EMPRESÁRIO,2015-08-19,2015-12-28,,,160000,
586638,617117,901,FILIAL NA MESMA UF DA SEDE,2016-04-26,,,,,
586647,347317,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,25000,
586653,586654,101,SOCIO,2015-08-05,2015-08-05,,,,
586653,586654,205,ADMINISTRADOR,2015-08-05,2015-08-05,,,,
586653,586655,101,SOCIO,2015-08-05,2015-08-05,,,,
586653,586655,205,ADMINISTRADOR,2015-08-05,2015-08-05,,,,
586758,586759,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,20000,
586617,586618,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,20000,
587262,587263,801,EMPRESÁRIO,2015-08-24,,,,,
587264,587265,801,EMPRESÁRIO,2015-08-24,,,,,
587266,587267,801,EMPRESÁRIO,2015-08-24,,,,,
587268,587269,801,EMPRESÁRIO,2015-08-24,,,,,
587270,587271,801,EMPRESÁRIO,2015-08-24,,,,,
587272,587273,801,EMPRESÁRIO,2015-08-24,,,,,
587274,587275,801,EMPRESÁRIO,2015-08-24,,,,,
587276,587277,801,EMPRESÁRIO,2015-08-24,,,,,
587278,587279,801,EMPRESÁRIO,2015-08-24,,,,,
587280,587281,801,EMPRESÁRIO,2015-08-24,,,,,
587282,587283,801,EMPRESÁRIO,2015-08-24,,,,,
587284,587285,801,EMPRESÁRIO,2015-08-24,,,,,
587286,587287,801,EMPRESÁRIO,2015-08-24,,,,,
586628,586629,101,SOCIO,2015-08-07,2015-08-07,,,,
586628,137528,101,SOCIO,2015-08-07,2015-08-07,,,,
586628,137528,205,ADMINISTRADOR,2015-08-07,2015-08-07,,,,
586630,51105,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,100000,
586631,586632,101,SOCIO,2015-07-22,2015-07-22,,,,
586631,586632,205,ADMINISTRADOR,2015-07-22,2015-07-22,,,,
586631,22967,101,SOCIO,2015-07-22,2015-07-22,,,,
586631,22967,205,ADMINISTRADOR,2015-07-22,2015-07-22,,,,
586644,586645,101,SOCIO,2015-07-10,2015-07-10,,,10000,
586644,586646,101,SOCIO,2015-07-10,2015-07-10,,,30000,
586644,586646,205,ADMINISTRADOR,2015-07-10,2015-07-10,,,,
587288,587289,801,EMPRESÁRIO,2015-08-24,,,,,
587290,587291,801,EMPRESÁRIO,2015-08-24,,,,,
587292,587293,801,EMPRESÁRIO,2015-08-24,,,,,
586620,339260,401,TITULAR PESSOA FÍSICA,2015-08-19,2015-08-19,,,,
586620,339260,205,ADMINISTRADOR,2015-08-06,2015-08-06,,,,
586648,142704,401,TITULAR PESSOA FÍSICA,2015-08-19,2015-08-19,,,,
586648,142704,205,ADMINISTRADOR,2015-07-17,2015-07-17,,,,
586627,370890,101,SOCIO,2015-07-31,2015-07-31,,,,
586627,371483,101,SOCIO,2015-07-31,2015-07-31,,,,
586627,371483,205,ADMINISTRADOR,2015-07-31,2015-07-31,,,,
586640,586641,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,180000,
586640,597853,901,FILIAL NA MESMA UF DA SEDE,2015-10-08,,,,,
586642,586643,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,10000,
586649,586650,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,20000,
586651,98225,101,SOCIO,2015-07-14,2015-07-14,,,14900,
586651,98225,205,ADMINISTRADOR,2015-07-14,2015-07-14,,,,
586651,586652,101,SOCIO,2015-07-14,2015-07-14,,,100,
586651,586652,205,ADMINISTRADOR,2015-07-14,2015-07-14,,,,
586615,586616,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,45000,
587294,587295,801,EMPRESÁRIO,2015-08-24,,,,,
587296,587297,801,EMPRESÁRIO,2015-08-24,,,,,
587298,587299,801,EMPRESÁRIO,2015-08-19,,,,,
587300,587301,801,EMPRESÁRIO,2015-08-24,,,,,
587302,587303,801,EMPRESÁRIO,2015-08-24,,,,,
587304,587305,801,EMPRESÁRIO,2015-08-24,,,,,
587306,587307,801,EMPRESÁRIO,2015-08-24,,,,,
587308,587309,801,EMPRESÁRIO,2015-08-24,,,,,
587310,587311,801,EMPRESÁRIO,2015-08-24,,,,,
587312,587313,801,EMPRESÁRIO,2015-08-24,,,,,
587314,587315,801,EMPRESÁRIO,2015-08-24,,,,,
587316,587317,801,EMPRESÁRIO,2015-08-24,,,,,
587318,587319,801,EMPRESÁRIO,2015-08-24,,,,,
587320,587321,801,EMPRESÁRIO,2015-08-24,,,,,
587322,587323,801,EMPRESÁRIO,2015-08-24,,,,,
587222,587223,801,EMPRESÁRIO,2015-08-24,,,,,
587224,587225,801,EMPRESÁRIO,2015-08-24,,,,,
587226,587227,801,EMPRESÁRIO,2015-08-24,,,,,
587324,587325,801,EMPRESÁRIO,2015-08-24,,,,,
587326,587327,801,EMPRESÁRIO,2015-08-24,,,,,
587328,587329,801,EMPRESÁRIO,2015-08-24,,,,,
587330,587331,801,EMPRESÁRIO,2015-08-24,,,,,
587332,587333,801,EMPRESÁRIO,2015-08-24,,,,,
587334,587335,801,EMPRESÁRIO,2015-08-24,,,,,
587336,587337,801,EMPRESÁRIO,2015-08-24,,,,,
587338,587339,801,EMPRESÁRIO,2015-08-24,,,,,
587340,587341,801,EMPRESÁRIO,2015-08-24,,,,,
587342,587343,801,EMPRESÁRIO,2015-08-24,,,,,
587344,587345,801,EMPRESÁRIO,2015-08-24,,,,,
587346,587347,801,EMPRESÁRIO,2015-08-24,,,,,
587348,587349,801,EMPRESÁRIO,2015-08-24,,,,,
587230,587231,801,EMPRESÁRIO,2015-08-24,,,,,
587232,587233,801,EMPRESÁRIO,2015-08-24,,,,,
587234,587235,801,EMPRESÁRIO,2015-08-24,,,,,
587236,587237,801,EMPRESÁRIO,2015-08-24,,,,,
587238,587239,801,EMPRESÁRIO,2015-08-24,,,,,
587240,587241,801,EMPRESÁRIO,2015-08-24,,,,,
587242,587243,801,EMPRESÁRIO,2016-02-04,2016-02-04,,,25000,
587244,587245,801,EMPRESÁRIO,2015-08-24,,,,,
587246,587247,801,EMPRESÁRIO,2015-08-24,,,,,
587248,587249,801,EMPRESÁRIO,2015-08-24,,,,,
587250,587251,801,EMPRESÁRIO,2015-08-24,,,,,
587252,587253,801,EMPRESÁRIO,2015-08-24,,,,,
587254,587255,801,EMPRESÁRIO,2015-08-24,,,,,
587256,587257,801,EMPRESÁRIO,2015-08-24,,,,,
587258,587259,801,EMPRESÁRIO,2015-08-24,,,,,
587260,587261,801,EMPRESÁRIO,2015-08-24,,,,,
587228,587229,801,EMPRESÁRIO,2015-08-24,,,,,
586619,144824,205,ADMINISTRADOR,2015-06-22,2015-06-22,,,,
586619,144824,401,TITULAR PESSOA FÍSICA,2015-06-22,2015-12-22,,,,
588453,90277,801,EMPRESÁRIO,2015-08-19,2015-08-19,,,50000,
586658,148500,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,20000,
586669,586670,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,100000,
586710,586711,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,,ADMINISTRADOR
586710,586711,205,ADMINISTRADOR,2015-08-20,2015-08-20,,,,ADMINISTRADOR
586710,586711,401,TITULAR PESSOA FÍSICA,2015-08-20,2015-08-20,,,,ADMINISTRADOR
586712,372405,401,TITULAR PESSOA FÍSICA,2015-08-20,2015-08-20,,,,ADMINISTRADOR
586712,372405,205,ADMINISTRADOR,2015-08-19,2015-08-19,,,,ADMINISTRADOR
586665,586666,101,SOCIO,2015-08-06,2015-08-06,,,,
586665,18155,101,SOCIO,2015-08-06,2015-08-06,,,,
586665,18155,205,ADMINISTRADOR,2015-08-06,2015-08-06,,,,
586678,586679,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,50000,
586695,493886,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,5000,
586700,502,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,50000,
586701,38076,401,TITULAR PESSOA FÍSICA,2015-08-20,2015-08-20,,,,ADMINISTRADOR
586701,38076,205,ADMINISTRADOR,2015-08-14,2015-08-14,,,,ADMINISTRADOR
586702,147980,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,30000,
586708,586709,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,20000,
586713,586714,205,ADMINISTRADOR,2015-08-10,2015-08-10,2016-02-02,2016-02-02,,
586713,600883,101,SOCIO,2015-12-18,2015-12-18,,,,
586713,600883,101,SOCIO,2015-11-12,2015-11-12,2015-12-18,,,
586713,600883,205,ADMINISTRADOR,2015-11-12,2015-11-12,2015-12-18,,,
586713,586714,101,SOCIO,2015-11-12,2015-11-12,2015-12-18,,,
586713,600883,205,ADMINISTRADOR,2015-12-18,2015-12-18,,,,
586713,586714,101,SOCIO,2015-08-10,2015-08-10,2016-01-12,,,
587364,587365,801,EMPRESÁRIO,2015-08-24,,,,,
587366,587367,801,EMPRESÁRIO,2015-08-24,,,,,
587368,587369,801,EMPRESÁRIO,2015-08-20,,,,,
586986,586987,801,EMPRESÁRIO,2015-08-24,,,,,
586988,586989,801,EMPRESÁRIO,2015-08-24,,,,,
586990,586991,801,EMPRESÁRIO,2015-08-24,,,,,
586992,586993,801,EMPRESÁRIO,2015-08-24,,,,,
586994,586995,801,EMPRESÁRIO,2015-08-24,,,,,
586706,586707,101,SOCIO,2014-05-14,2014-05-14,,,,
586706,586707,205,ADMINISTRADOR,2014-05-14,2014-05-14,,,,
586706,586707,401,TITULAR PESSOA FÍSICA,2015-09-23,2015-09-23,,,,
586706,617429,901,FILIAL NA MESMA UF DA SEDE,2016-04-27,,,,,ADMINISTRADOR
586697,586698,101,SOCIO,2015-06-08,2015-06-08,,,,
586697,586699,101,SOCIO,2015-06-08,2015-06-08,,,,
586697,586699,205,ADMINISTRADOR,2015-06-08,2015-06-08,,,,
586659,152471,801,EMPRESÁRIO,2016-09-01,2016-09-01,,,0,
586661,586662,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,50000,
586663,586664,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,20000,
586703,586704,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,200000,
588668,172206,101,SOCIO,2015-09-03,2015-09-03,,,,
586705,490369,801,EMPRESÁRIO,2015-08-20,2015-08-20,,,15000,
586996,586997,801,EMPRESÁRIO,2015-08-24,,,,,
586998,586999,801,EMPRESÁRIO,2015-08-24,,,,,
587000,587001,801,EMPRESÁRIO,2015-08-24,,,,,
